carat,cut,color,clarity,depth,table,x,y,z,is_over_$1000
0.55,1,6,1,62.1,57,5.3,5.23,3.27,1
0.54,2,5,1,60,60,5.27,5.22,3.24,1
0.5,1,6,4,62.5,57,5.09,5.05,3.17,1
0.63,3,5,1,64.2,56,5.4,5.34,3.45,1
0.45,3,4,6,56.8,64,5.08,4.99,2.86,1
0.49,2,6,3,59.8,59,5.16,5.14,3.08,1
0.54,4,6,4,62.2,57,5.17,5.22,3.23,1
0.54,2,6,4,61.1,57,5.27,5.21,3.2,1
0.45,3,1,5,61.7,63,4.88,4.91,3.02,1
0.41,2,1,6,61.2,62,4.78,4.76,2.92,1
0.42,2,7,2,62.8,59,4.76,4.73,2.98,1
0.51,3,1,4,63.6,59,5.13,5.06,3.24,1
0.5,4,3,5,63,55,5.07,5.09,3.2,1
0.53,3,4,4,63.9,55,5.19,5.14,3.3,1
0.53,2,4,4,59.4,60,5.26,5.24,3.12,1
0.53,3,4,4,63.7,55,5.15,5.12,3.27,1
0.53,2,5,1,60.5,60,5.23,5.19,3.15,1
0.53,2,5,1,62.5,57,5.17,5.11,3.21,1
0.51,4,6,4,62.7,59,5.07,5.13,3.2,1
0.51,4,5,1,62.3,55,5.13,5.15,3.2,1
0.46,4,1,3,62.2,58,4.95,4.99,3.09,1
0.53,1,3,3,62.3,57,5.15,5.18,3.22,1
0.56,1,7,1,61.3,56,5.3,5.33,3.26,1
0.53,1,7,1,61.7,55,5.2,5.24,3.22,1
0.56,1,7,1,62.2,55,5.29,5.32,3.3,1
0.47,3,5,5,60,60.1,5.04,5.06,3.03,1
0.47,3,5,5,59,60.2,5.04,5.09,2.99,1
0.34,1,1,8,62,56,4.51,4.49,2.79,1
0.34,1,1,8,61.7,56,4.48,4.46,2.76,1
0.34,1,1,8,62,56,4.5,4.47,2.78,1
0.41,1,1,2,61.6,56,4.8,4.78,2.95,1
0.5,4,7,1,63.4,59,5.03,5,3.18,1
0.5,4,7,1,63.2,56,5.05,5.01,3.18,1
0.41,1,4,8,61.8,55,4.79,4.76,2.95,1
0.41,1,4,8,62.9,54,4.74,4.71,2.97,1
0.41,1,4,8,62.1,56,4.76,4.74,2.95,1
0.41,1,1,2,60,57,4.85,4.81,2.9,1
0.41,2,1,2,60.9,60,4.82,4.81,2.93,1
0.41,1,1,2,62.2,54,4.79,4.76,2.97,1
0.41,1,1,2,61.4,56,4.81,4.77,2.94,1
0.41,1,1,2,61,56,4.82,4.79,2.93,1
0.41,1,1,2,61.5,55,4.83,4.79,2.96,1
0.41,1,1,2,61.1,56,4.85,4.8,2.95,1
0.41,1,1,2,62.8,54,4.77,4.72,2.98,1
0.41,2,1,2,61.8,59,4.78,4.74,2.94,1
0.41,1,1,2,61.9,56,4.78,4.75,2.95,1
0.41,1,1,2,62.3,56,4.78,4.75,2.97,1
0.41,1,1,2,61.8,57,4.8,4.75,2.95,1
0.41,1,1,2,60.9,56,4.81,4.75,2.91,1
0.41,1,1,2,61.4,57,4.79,4.76,2.93,1
0.41,1,1,2,62,56,4.76,4.72,2.94,1
0.5,1,7,1,62.8,56,5.06,5.03,3.17,1
0.5,2,7,1,62.6,58,5.04,4.96,3.13,1
0.51,4,5,4,63.4,58,5.06,5.1,3.22,1
0.57,4,1,1,59.7,57,5.4,5.48,3.25,1
0.52,3,5,4,63.8,56,5.07,5.12,3.25,1
0.52,3,6,4,63.3,57,5.08,5.11,3.22,1
0.52,3,6,4,63.6,56,5.07,5.09,3.23,1
0.52,3,6,4,63.3,55,5.07,5.1,3.22,1
0.52,4,6,4,62.8,61,5.11,5.14,3.22,1
0.52,4,6,4,59.6,62,5.18,5.23,3.1,1
0.52,4,5,4,58.6,61,5.28,5.3,3.1,1
0.52,2,5,4,59.5,59,5.24,5.31,3.14,1
0.67,4,1,1,63.1,58,5.62,5.53,3.53,1
0.5,1,3,3,62.5,55,5.05,5.09,3.17,1
0.57,1,1,1,62.1,55,5.34,5.36,3.32,1
0.47,2,4,5,60.3,61,5.05,5.04,3.04,1
0.46,4,1,3,62.6,58,4.91,4.96,3.09,1
0.43,1,4,8,62.2,55,4.84,4.87,3.02,1
0.43,4,1,2,60.8,57,4.89,4.92,2.98,1
0.43,1,1,2,62,57,4.84,4.87,3.01,1
0.42,1,6,6,62.8,55,4.78,4.8,3.01,1
0.38,1,1,6,61.9,53.7,4.66,4.67,2.89,1
0.38,1,1,6,62.4,53.2,4.62,4.66,2.9,1
0.44,1,3,5,61.4,55,4.89,4.92,3.01,1
0.52,1,4,4,61.7,55,5.17,5.21,3.2,1
0.53,1,4,4,61.1,55,5.24,5.28,3.21,1
0.46,3,6,2,60.2,60.5,4.98,5.04,3.02,1
0.44,4,1,5,62.2,58,4.8,4.85,3,1
0.54,1,1,1,60.4,57,5.27,5.33,3.2,1
0.54,1,1,1,60.7,56,5.25,5.3,3.2,1
0.54,1,1,1,60.6,57,5.25,5.28,3.19,1
0.45,3,6,5,60.7,60.4,4.94,4.98,3.01,1
0.55,2,4,1,62.4,56,5.23,5.2,3.25,1
0.49,1,6,3,61.1,57,5.12,5.09,3.12,1
0.53,3,1,4,56.7,59,5.39,5.37,3.05,1
0.42,4,1,5,62.8,57.8,4.8,4.83,3.03,1
0.59,4,5,1,58.6,59,5.53,5.57,3.25,1
0.35,2,7,6,60.8,58,4.55,4.53,2.76,1
0.35,1,7,6,61.5,57,4.55,4.52,2.79,1
0.57,2,4,4,61.6,58,5.37,5.34,3.3,1
0.57,1,4,4,62.1,57,5.32,5.3,3.3,1
0.54,1,7,1,61.3,57,5.27,5.24,3.22,1
0.57,2,5,1,60.4,58,5.4,5.37,3.25,1
0.54,4,4,4,61,57,5.22,5.27,3.2,1
0.59,1,1,1,61.6,54,5.42,5.45,3.35,1
0.55,1,4,4,61.5,54,5.3,5.33,3.27,1
0.39,1,1,8,62.5,57,4.7,4.74,2.95,1
0.31,2,7,8,60.2,59,4.42,4.39,2.65,1
0.52,2,6,4,62.6,58,5.13,5.1,3.2,1
0.41,4,1,2,61.6,60,4.75,4.77,2.93,1
0.41,4,1,6,62.9,58,4.72,4.75,2.98,1
0.54,3,7,1,63.2,57,5.16,5.19,3.27,1
0.52,2,6,4,62.7,58,5.13,5.07,3.2,1
0.52,2,6,4,60.6,61,5.19,5.17,3.14,1
0.49,5,7,3,57.5,68,5.18,5.11,2.96,1
0.5,1,1,4,60.6,57,5.19,5.14,3.13,1
0.6,4,1,1,63.2,60,5.32,5.28,3.35,1
0.6,4,1,1,63.2,60,5.32,5.28,3.35,1
0.4,4,1,5,62.7,55,4.69,4.72,2.95,1
0.5,4,5,4,62.8,56,5.03,5.06,3.17,1
0.5,4,5,4,62.7,59,5.04,5.07,3.17,1
0.5,4,5,4,61.2,61,5.06,5.1,3.11,1
0.5,4,5,4,62.3,60,5.07,5.11,3.17,1
0.53,4,5,4,59.6,58,5.28,5.33,3.16,1
0.51,2,6,4,62,56,5.14,5.12,3.18,1
0.5,2,5,4,62.2,59,5.07,5.03,3.14,1
0.4,1,1,5,62.4,58,4.7,4.72,2.94,1
0.6,1,4,1,61.7,54,5.44,5.48,3.37,1
0.52,1,5,4,61.6,57,5.16,5.19,3.19,1
0.54,3,1,1,63.8,54,5.18,5.17,3.3,1
0.54,1,1,1,62.1,56,5.22,5.18,3.23,1
0.54,2,1,1,61.9,58,5.24,5.19,3.23,1
0.54,4,1,1,63.4,56,5.18,5.14,3.27,1
0.43,1,5,2,62.2,55,4.85,4.83,3.01,1
0.43,1,5,2,61.8,57,4.85,4.83,2.99,1
0.43,1,5,2,61.9,56,4.84,4.82,2.99,1
0.43,2,5,2,61.6,60,4.86,4.82,2.98,1
0.43,1,5,2,61.9,56,4.87,4.82,3,1
0.6,1,6,1,59.1,56,5.58,5.52,3.28,1
0.85,5,4,7,66.9,54,5.98,5.75,3.94,1
0.5,1,7,1,61,57,5.15,5.12,3.13,1
0.5,1,7,1,62.3,54,5.11,5.06,3.17,1
0.51,2,4,4,61.6,56,5.19,5.14,3.18,1
0.51,4,4,3,59.8,57,5.22,5.25,3.13,1
0.48,4,5,3,61.1,58,5.05,5.11,3.11,1
0.31,1,7,8,61.1,56,4.39,4.42,2.69,1
0.42,1,6,8,62,57,4.8,4.82,2.98,1
0.46,1,1,3,62.1,57,4.93,4.89,3.05,1
0.46,1,4,3,61.5,55,4.98,5.01,3.07,1
0.4,1,1,5,61.3,56,4.76,4.8,2.93,1
0.32,3,7,8,57.8,56,4.55,4.65,2.66,1
0.62,2,6,4,59.3,58,5.6,5.56,3.31,1
0.56,1,4,4,60.3,58,5.35,5.4,3.24,1
0.5,5,7,4,64.6,59,4.93,4.95,3.19,1
0.62,2,2,3,61.2,59,5.52,5.42,3.35,1
0.44,2,5,2,61.6,58,4.89,4.85,3,1
0.44,1,5,2,60.9,55,4.96,4.92,3.01,1
0.5,2,4,5,62.7,59,5.03,4.98,3.14,1
0.59,4,4,1,61.2,60,5.38,5.43,3.31,1
0.51,1,6,4,61.5,55.5,5.13,5.19,3.17,1
0.4,3,7,5,56.3,59,4.94,4.97,2.79,1
0.35,1,1,8,61.4,56,4.56,4.53,2.79,1
0.35,1,1,8,62.2,56,4.52,4.51,2.81,1
0.45,3,6,6,64,57,4.86,4.82,3.1,1
0.41,4,5,8,63.3,56,4.69,4.75,2.99,1
0.54,4,5,4,63,57,5.18,5.23,3.28,1
0.51,3,7,4,64,58,5.03,5.06,3.23,1
0.58,1,4,4,62.2,57,5.34,5.37,3.33,1
0.53,1,4,4,61.9,56,5.17,5.23,3.22,1
0.53,1,6,4,61.8,58,5.16,5.19,3.2,1
0.53,1,6,4,62,60,5.18,5.2,3.22,1
0.44,1,4,8,62,57,4.87,4.91,3.02,1
0.39,3,7,2,63.6,60.2,4.58,4.62,2.93,1
0.61,1,1,7,63.4,57,5.43,5.37,3.42,1
0.61,2,6,4,60.8,60,5.42,5.42,3.31,1
0.7,3,4,7,57.4,63,5.89,5.8,3.36,1
0.55,1,5,1,61.1,56,5.29,5.32,3.24,1
0.46,4,1,5,62.9,52,4.9,4.95,3.1,1
0.59,4,3,4,61.7,55.2,5.39,5.41,3.33,1
0.59,4,2,3,60.8,56.6,5.42,5.47,3.31,1
0.33,1,7,6,60.5,56,4.5,4.53,2.73,1
0.64,1,3,1,61.2,55,5.54,5.6,3.41,1
0.4,1,6,8,61.1,56,4.76,4.79,2.92,1
0.4,1,6,8,61.5,57,4.72,4.76,2.91,1
0.38,2,5,6,61.6,58,4.65,4.61,2.85,1
0.38,1,5,6,61.9,54,4.7,4.67,2.9,1
0.38,2,7,2,61.9,56,4.65,4.63,2.87,1
0.38,1,7,2,61.5,57,4.67,4.63,2.86,1
0.38,1,5,6,62.2,57,4.68,4.64,2.9,1
0.38,2,5,6,61.6,58,4.66,4.63,2.86,1
0.38,2,5,6,59.2,58,4.8,4.76,2.83,1
0.38,1,7,2,61.5,56,4.66,4.64,2.86,1
0.38,2,7,2,60,62,4.73,4.7,2.83,1
0.5,4,7,4,63.5,57,5.09,5.05,3.22,1
0.38,1,7,2,61.3,56,4.73,4.63,2.87,1
0.5,5,6,5,65.7,63,4.97,4.87,3.23,1
0.5,5,6,5,67.6,56,5.02,4.89,3.35,1
0.5,3,7,4,63.9,56,5.02,4.93,3.18,1
0.57,2,5,4,61.1,60,5.44,5.33,3.24,1
0.46,4,5,3,59.9,55,5.06,5.08,3.04,1
0.56,3,7,1,63.2,54,5.24,5.26,3.32,1
0.57,1,3,3,61.6,54,5.35,5.4,3.31,1
0.59,1,6,1,60.6,56,5.44,5.46,3.3,1
0.54,1,3,3,61.5,55,5.25,5.29,3.24,1
0.54,1,3,3,61.1,55,5.27,5.31,3.23,1
0.5,1,1,4,62.4,56,5.03,5.07,3.15,1
0.41,1,6,8,62.4,54,4.77,4.82,2.99,1
0.41,1,6,8,61.6,55,4.78,4.83,2.96,1
0.41,1,6,8,62.4,54,4.76,4.79,2.98,1
0.41,1,6,8,61.7,56,4.78,4.81,2.96,1
0.41,1,6,8,61.7,56,4.79,4.81,2.96,1
0.5,3,6,3,59.3,65,5.1,5.12,3.03,1
0.5,3,1,4,61.8,62,5.05,5.08,3.13,1
0.56,4,1,1,63.5,57,5.24,5.21,3.32,1
0.51,3,6,4,63.7,55,5.1,5.07,3.24,1
0.55,4,5,4,62.9,58,5.23,5.26,3.3,1
0.44,1,5,6,61.5,57,4.86,4.9,3,1
0.54,1,3,3,61.9,56,5.2,5.26,3.24,1
0.54,1,5,4,61.5,55,5.23,5.28,3.23,1
0.55,1,2,3,61.7,54,5.34,5.29,3.28,1
0.59,4,2,3,62.1,57,5.34,5.39,3.33,1
0.52,4,5,4,60,58,5.21,5.26,3.14,1
0.52,4,5,4,61.3,56,5.2,5.24,3.2,1
0.51,4,6,4,63.1,56,5.08,5.16,3.23,1
0.51,4,6,4,61.9,57,5.09,5.15,3.17,1
0.51,4,6,4,59.7,58,5.2,5.26,3.12,1
0.4,4,5,8,62.9,55,4.68,4.7,2.95,1
0.43,1,5,6,60.3,59,4.89,4.93,2.96,1
0.4,1,5,8,61.8,55,4.74,4.8,2.95,1
0.47,1,1,3,61.7,56,5.01,4.98,3.08,1
0.49,2,5,3,59.2,57,5.21,5.16,3.07,1
0.42,4,1,2,59.4,60,4.88,4.91,2.91,1
0.6,4,2,3,60,59.4,5.47,5.51,3.29,1
0.5,4,4,3,62.8,58,5.03,5.07,3.17,1
0.58,4,4,4,62.4,55,5.32,5.36,3.33,1
0.52,4,3,5,61.5,56.3,5.16,5.19,3.18,1
0.57,3,7,1,63.8,57,5.24,5.26,3.35,1
1.03,5,1,7,78.2,54,5.72,5.59,4.42,1
0.48,3,6,5,57.8,60.9,5.12,5.19,2.97,1
0.45,3,5,5,60.1,61.8,4.96,4.98,2.99,1
0.53,1,1,1,63,57,5.16,5.13,3.24,1
0.46,4,7,3,63.2,56,4.92,4.89,3.1,1
0.5,2,1,1,60.1,60,5.13,5.05,3.06,1
0.4,1,5,6,62.5,57,4.72,4.75,2.96,1
0.4,1,5,6,61.7,56,4.72,4.75,2.92,1
0.4,2,5,6,60.8,59,4.74,4.76,2.89,1
0.4,2,7,2,60.4,59,4.76,4.77,2.88,1
0.4,1,5,6,61.3,56,4.73,4.76,2.91,1
0.4,1,5,6,61.3,55,4.75,4.78,2.92,1
0.45,4,6,6,60.1,58,4.95,4.97,2.98,1
0.4,4,7,2,62.2,54,4.75,4.77,2.96,1
0.4,1,7,2,61.9,56,4.74,4.76,2.94,1
0.4,2,5,6,61.1,59,4.75,4.78,2.91,1
0.4,2,7,2,60.7,60,4.74,4.78,2.89,1
0.4,4,5,6,61.9,57,4.69,4.71,2.91,1
0.4,1,7,2,62,56,4.71,4.74,2.93,1
0.4,2,7,2,60.8,59,4.76,4.81,2.91,1
0.45,2,6,6,60.8,58,4.92,4.98,3.01,1
0.4,1,5,6,60.7,56,4.77,4.79,2.9,1
0.29,4,7,5,62.9,55,4.21,4.25,2.66,0
0.28,4,4,6,59.9,62,4.23,4.28,2.55,0
0.28,2,6,2,60.2,60,4.24,4.26,2.56,0
0.28,4,4,6,61.5,58,4.17,4.22,2.58,0
0.35,2,4,4,62.4,58,4.47,4.54,2.81,0
0.35,4,4,4,61.3,55,4.55,4.58,2.8,0
0.35,3,4,4,63.2,57,4.48,4.51,2.84,0
0.29,1,7,5,61.7,57,4.23,4.26,2.62,0
0.35,3,4,4,63.3,54,4.51,4.53,2.86,0
0.23,4,5,2,61.2,55,3.97,4.01,2.44,0
0.23,4,5,2,60.4,61,3.93,3.95,2.38,0
0.23,4,5,2,63.3,57,3.91,3.93,2.48,0
0.23,4,5,2,62.9,57,3.9,3.95,2.47,0
0.23,4,1,2,61.6,61,3.92,3.97,2.43,0
0.23,4,1,2,60.6,60,3.93,3.99,2.4,0
0.23,4,1,2,62.6,59,3.93,3.96,2.47,0
0.23,4,1,2,61.2,60,3.97,4,2.44,0
0.23,4,1,2,61.9,60,3.93,3.96,2.44,0
0.23,4,1,2,60.8,61,3.91,3.94,2.39,0
0.23,4,1,2,61.3,57,3.97,4.02,2.45,0
0.23,4,1,2,64.1,58,3.85,3.89,2.48,0
0.23,4,1,2,61.4,62,3.9,3.95,2.41,0
0.23,4,1,2,61.6,57,3.95,3.97,2.44,0
0.23,4,1,2,62.3,55,3.9,3.93,2.44,0
0.23,4,1,2,62.7,55,3.9,3.95,2.46,0
0.23,4,1,2,61.1,59,3.94,3.98,2.42,0
0.23,4,1,2,61.1,58,3.93,3.99,2.42,0
0.23,4,1,2,62.8,58,3.92,3.94,2.47,0
0.23,4,1,2,61.2,60,3.92,3.96,2.41,0
0.23,4,1,2,61.4,60,3.93,3.98,2.43,0
0.4,1,7,2,61.3,56,4.75,4.78,2.92,1
0.4,2,5,6,60.2,59,4.74,4.76,2.86,1
0.4,1,7,2,62.2,55,4.72,4.74,2.94,1
0.54,3,7,4,63.7,57,5.22,5.14,3.3,1
0.53,1,3,5,61.6,55,5.21,5.25,3.22,1
0.55,2,5,1,60.6,58,5.31,5.28,3.21,1
0.55,3,4,4,63.6,55,5.23,5.18,3.31,1
0.55,1,5,1,62.4,56,5.26,5.22,3.27,1
0.55,1,5,1,62.3,57,5.27,5.22,3.27,1
0.55,1,5,1,61.2,56,5.29,5.23,3.22,1
0.51,1,7,1,61.9,56,5.1,5.15,3.17,1
0.51,1,7,1,62.5,55,5.12,5.15,3.21,1
0.51,4,7,1,62.8,57,5.1,5.12,3.21,1
0.51,1,7,1,59.8,55,5.17,5.23,3.11,1
0.51,1,7,1,61.1,56,5.16,5.18,3.16,1
0.51,2,7,1,62,58,5.08,5.12,3.16,1
0.43,1,6,6,60.5,57,4.92,4.86,2.96,1
0.43,2,6,6,60.3,58,4.91,4.87,2.95,1
0.43,2,6,6,60.9,58,4.91,4.88,2.98,1
0.43,1,6,6,61.4,55,4.91,4.86,3,1
0.43,2,6,6,62.3,59,4.83,4.77,2.99,1
0.43,2,6,6,62.2,58,4.83,4.78,2.99,1
0.43,2,6,6,62,59,4.82,4.8,2.98,1
0.43,1,6,6,62,55,4.85,4.82,3,1
0.43,2,6,6,61.3,57,4.87,4.85,2.98,1
0.43,1,6,6,61.5,56,4.87,4.85,2.99,1
0.43,1,7,5,61.6,56,4.86,4.85,2.99,1
0.43,1,7,5,61.9,55,4.87,4.85,3.01,1
0.43,1,7,5,62.1,56,4.87,4.85,3.02,1
0.43,1,7,5,62.1,55,4.86,4.83,3.01,1
0.59,2,4,4,62.4,58,5.42,5.35,3.36,1
0.51,4,5,4,62,54,5.15,5.18,3.2,1
0.59,4,5,1,63.7,57,5.31,5.36,3.4,1
0.58,4,1,1,63.5,60,5.24,5.28,3.34,1
0.51,4,1,1,58.3,63,5.21,5.26,3.05,1
0.59,2,4,4,62.9,60,5.34,5.24,3.33,1
0.59,1,5,1,61.8,55,5.41,5.44,3.35,1
0.51,1,1,1,62.7,53,5.12,5.09,3.2,1
0.51,2,1,1,61.7,58,5.14,5.07,3.15,1
0.59,2,4,4,61.9,59,5.43,5.34,3.33,1
0.51,2,1,1,61.8,58,5.11,5.08,3.15,1
0.58,4,2,3,62.9,58,5.3,5.32,3.34,1
0.51,3,1,4,57.4,62,5.24,5.29,3.02,1
0.35,1,7,6,62,54,4.56,4.57,2.83,1
0.54,1,3,3,60.1,58,5.28,5.34,3.19,1
0.5,1,3,5,61,57,5.11,5.13,3.12,1
0.54,1,1,1,60.4,57,5.27,5.3,3.19,1
0.52,1,6,4,61.7,56,5.18,5.22,3.21,1
0.53,2,5,4,62.2,58,5.19,5.16,3.22,1
0.57,4,3,3,62.2,55,5.33,5.34,3.32,1
0.46,4,1,3,59.8,59.6,5.07,5.14,3.05,1
0.52,4,5,4,62.6,58,5.11,5.14,3.21,1
0.52,4,5,4,63.7,58,5.11,5.13,3.26,1
0.52,4,6,4,59.4,60,5.23,5.28,3.12,1
0.52,4,6,4,60,57,5.25,5.29,3.16,1
0.53,4,6,4,62.5,55,5.12,5.24,3.24,1
0.38,1,1,6,61.9,56,4.64,4.67,2.88,1
0.38,1,1,6,62.4,56,4.64,4.67,2.9,1
0.38,1,1,6,62.6,56,4.6,4.64,2.89,1
0.38,2,1,6,61.9,58,4.62,4.66,2.87,1
0.46,3,1,3,60.9,62,4.93,4.96,3.01,1
0.53,3,5,4,63.8,56,5.13,5.16,3.28,1
0.53,1,5,4,62.4,57,5.18,5.21,3.24,1
0.53,3,6,4,63.8,56,5.14,5.18,3.29,1
0.53,3,5,4,63.8,58,5.12,5.17,3.28,1
0.53,2,6,4,61.3,58,5.16,5.21,3.18,1
0.53,4,5,4,62.9,57,5.15,5.18,3.25,1
0.51,1,3,3,60.5,58,5.15,5.2,3.13,1
0.54,1,4,4,61.1,56,5.25,5.27,3.21,1
0.53,1,4,4,61,56,5.23,5.26,3.2,1
0.53,1,4,4,60.8,56,5.27,5.29,3.21,1
0.53,1,4,4,61.3,55,5.23,5.27,3.22,1
0.48,3,5,5,61.5,60.7,4.99,5.05,3.09,1
0.51,3,7,1,63.8,56,5.09,5.07,3.24,1
0.51,3,7,1,63.9,55,5.1,5.04,3.24,1
0.51,1,1,1,58.3,62,5.2,5.19,3.04,1
0.51,4,4,3,63.5,60,5.04,5.01,3.19,1
0.55,2,1,1,59.7,58,5.33,5.35,3.19,1
0.41,1,4,5,61.1,56,4.83,4.86,2.96,1
0.41,1,6,8,61.5,57,4.78,4.82,2.95,1
0.42,3,1,2,64.1,57,4.7,4.73,3.02,1
0.55,2,4,3,59.9,61,5.31,5.28,3.17,1
0.57,4,2,5,62.9,57,5.25,5.28,3.31,1
0.55,4,4,4,59.4,58,5.36,5.38,3.19,1
0.38,1,7,6,60.7,57,4.69,4.74,2.86,1
0.47,1,7,3,60.3,57,5.02,5.07,3.04,1
0.61,1,5,1,61,56,5.48,5.53,3.36,1
0.56,1,4,4,62.3,53,5.28,5.31,3.3,1
0.55,1,4,4,62.4,57,5.23,5.28,3.28,1
0.56,1,4,4,61.9,54,5.3,5.33,3.29,1
0.48,2,4,5,60.7,61,5.04,5.01,3.05,1
0.51,4,5,4,63.7,55,5.06,5.11,3.24,1
0.55,4,5,4,63.6,57,5.17,5.21,3.3,1
0.62,1,3,4,61.9,54,5.48,5.5,3.4,1
0.39,4,6,8,63.5,56,4.67,4.65,2.96,1
0.39,2,6,8,59.8,55,4.84,4.77,2.87,1
0.62,2,1,1,60.7,58,5.53,5.51,3.35,1
0.5,5,6,5,64.9,57,4.98,4.94,3.22,1
0.5,1,7,4,62.7,57,5.06,5.08,3.18,1
0.5,2,7,4,62.2,58,5.08,5.12,3.17,1
0.5,4,5,3,63,57,5.02,5.1,3.19,1
0.55,3,7,1,63.2,56,5.21,5.24,3.3,1
0.55,3,7,1,63.3,56,5.21,5.24,3.31,1
0.55,1,7,1,61.3,57,5.23,5.28,3.22,1
0.6,2,5,1,59.5,61,5.48,5.45,3.26,1
0.34,1,7,6,61.2,57,4.51,4.54,2.77,1
0.34,1,7,6,61.8,54,4.49,4.54,2.79,1
0.46,4,5,3,59.6,58.2,4.99,5.06,3,1
0.52,4,5,1,57.9,61,5.28,5.33,3.07,1
0.57,4,6,4,60.4,58,5.37,5.42,3.26,1
0.53,1,6,4,63,54,5.18,5.14,3.25,1
0.53,2,6,4,61,59,5.25,5.21,3.19,1
0.53,2,6,4,61.3,58,5.22,5.19,3.19,1
0.55,1,1,1,61.8,55,5.26,5.29,3.26,1
0.55,2,1,1,61.9,58,5.24,5.2,3.23,1
0.42,1,4,8,61.7,55,4.84,4.82,2.98,1
0.42,1,4,8,61.9,56,4.81,4.79,2.97,1
0.42,1,1,2,62.3,55,4.81,4.76,2.98,1
0.42,1,1,2,61.8,56,4.8,4.78,2.96,1
0.42,1,1,2,61.3,56,4.85,4.81,2.96,1
0.55,1,1,1,62,56,5.27,5.22,3.25,1
0.7,5,1,7,66.1,58,5.61,5.51,3.67,1
0.64,2,4,4,60,59,5.63,5.57,3.36,1
0.45,4,4,6,62.3,57,4.9,4.93,3.06,1
0.51,1,3,2,61.6,54,5.15,5.18,3.18,1
0.44,2,1,2,60,59,4.95,4.99,2.98,1
0.44,1,1,2,61.9,56,4.88,4.91,3.03,1
0.44,1,1,2,61.8,56,4.88,4.93,3.03,1
0.44,4,1,2,60.7,57,4.9,4.92,2.98,1
0.44,1,1,2,60.9,57,4.9,4.95,3,1
0.51,2,5,4,61.3,57,5.19,5.08,3.15,1
0.51,1,5,4,62.8,57,5.09,5.07,3.19,1
0.51,3,5,4,64.1,58,5.03,5.02,3.22,1
0.51,3,5,4,64,57,5.06,5.01,3.22,1
0.85,5,4,7,71.2,54,5.77,5.65,4.07,1
0.52,4,1,4,58.8,59,5.27,5.34,3.12,1
0.41,1,6,8,62.1,57,4.76,4.77,2.96,1
0.58,1,6,1,61.5,55,5.38,5.42,3.32,1
0.65,1,2,4,61.4,55,5.58,5.62,3.44,1
0.34,1,5,8,61.7,55,4.49,4.52,2.78,1
0.34,1,5,8,61.9,55,4.49,4.52,2.79,1
0.34,1,5,8,61.7,55,4.49,4.52,2.78,1
0.34,1,5,8,61.4,57,4.49,4.5,2.76,1
0.51,1,3,3,62.1,55,5.1,5.13,3.17,1
0.54,4,1,1,62.4,57.7,5.19,5.2,3.25,1
0.4,1,1,6,60.8,57,4.79,4.82,2.92,1
0.52,4,1,4,63.3,57,5.11,5.13,3.24,1
0.5,3,1,4,63.5,61,4.98,5.03,3.18,1
0.5,4,1,4,63,61,5.03,5.07,3.18,1
0.5,5,5,3,55.8,60,5.31,5.27,2.95,1
0.5,3,5,3,57.8,63,5.2,5.15,2.99,1
0.4,1,7,6,62.8,57,4.65,4.68,2.93,1
0.58,1,3,3,62,54,5.35,5.39,3.33,1
0.5,1,4,3,62.3,54,5.11,5.13,3.19,1
0.56,1,5,1,61.4,57,5.3,5.33,3.26,1
0.5,2,7,1,62.2,58,5.14,5.08,3.18,1
0.41,1,1,6,61.4,57,4.8,4.77,2.94,1
0.48,1,5,3,62.4,54,5.03,5.03,3.15,1
0.48,2,5,3,61.3,60,5.01,4.97,3.06,1
0.58,1,5,1,61.8,56,5.42,5.39,3.34,1
0.53,1,3,3,60.3,60,5.25,5.22,3.16,1
0.53,1,5,1,63,54,5.24,5.19,3.29,1
0.5,2,7,4,62.5,58,5.06,4.98,3.14,1
0.5,2,7,4,61.3,60,5.15,5.1,3.14,1
0.5,2,7,1,62.1,57,5.12,5.09,3.17,1
0.57,3,5,1,61.9,57.7,5.32,5.34,3.3,1
0.43,1,6,8,61.6,57,4.81,4.84,2.97,1
0.56,1,2,3,61.9,57,5.29,5.31,3.28,1
0.5,3,3,2,64.8,56,4.92,4.99,3.21,1
0.52,2,5,4,61.5,60,5.16,5.15,3.17,1
0.55,2,6,1,61.8,56,5.28,5.23,3.25,1
0.5,5,6,5,67,61,4.97,4.91,3.31,1
0.52,2,6,4,60.7,59,5.22,5.19,3.16,1
0.5,4,1,4,60.7,59,5.09,5.13,3.1,1
0.55,1,3,3,61.6,55,5.27,5.29,3.25,1
0.51,1,6,4,61.6,56,5.19,5.14,3.18,1
0.51,2,6,4,60.9,58,5.21,5.14,3.15,1
0.52,4,3,5,61.4,57,5.17,5.19,3.18,1
0.5,2,5,4,59.6,60,5.12,5.15,3.06,1
0.5,1,5,4,62.7,57,5.06,5.09,3.18,1
0.5,1,5,4,59.9,56,5.09,5.36,3.13,1
0.5,1,3,5,62.2,55,5.07,5.11,3.16,1
0.53,3,1,4,62.6,64,5.13,5.22,3.24,1
0.53,3,4,5,57.6,64,5.41,5.36,3.1,1
0.45,2,1,5,60.8,60,4.94,4.9,2.99,1
0.59,4,4,4,62.8,56,5.35,5.38,3.37,1
0.53,4,5,4,59.2,59,5.31,5.34,3.15,1
